"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"26/09/2022";"2100";"18,0";"20,7";"18,0";"80,0";"80,0";"72,0";"14,5";"15,6";"14,2";"1011,4";"1011,4";"1010,1";"2,7";"149,0";"6,3";"198,50";"0,0"
"26/09/2022";"2200";"17,8";"18,5";"17,8";"81,0";"81,0";"80,0";"14,6";"15,0";"14,5";"1011,7";"1011,7";"1011,2";"1,4";"87,0";"6,2";"42,80";"0,0"
"26/09/2022";"2300";"17,0";"18,0";"17,0";"83,0";"83,0";"81,0";"14,1";"14,8";"14,1";"1012,3";"1012,3";"1011,7";"1,7";"82,0";"3,4";"";"0,0"
"27/09/2022";"0000";"17,0";"17,2";"16,7";"85,0";"85,0";"83,0";"14,4";"14,6";"14,0";"1012,8";"1012,8";"1012,3";"1,4";"55,0";"3,7";"";"0,0"
"27/09/2022";"0100";"15,8";"17,1";"15,7";"88,0";"88,0";"84,0";"13,7";"14,5";"13,3";"1012,8";"1013,0";"1012,7";"1,3";"44,0";"2,5";"";"0,0"
"27/09/2022";"0200";"15,0";"16,0";"15,0";"89,0";"89,0";"87,0";"13,1";"13,9";"13,1";"1013,3";"1013,3";"1012,8";"0,2";"359,0";"1,8";"";"0,0"
"27/09/2022";"0300";"14,6";"15,2";"14,6";"90,0";"90,0";"89,0";"12,9";"13,6";"12,9";"1013,5";"1013,7";"1013,3";"1,3";"308,0";"2,0";"";"0,0"
"27/09/2022";"0400";"15,6";"15,9";"14,5";"91,0";"91,0";"90,0";"14,0";"14,3";"13,0";"1013,8";"1013,9";"1013,5";"1,9";"297,0";"3,1";"";"0,0"
"27/09/2022";"0500";"14,5";"15,6";"14,5";"91,0";"91,0";"91,0";"13,1";"14,1";"13,1";"1013,6";"1013,9";"1013,6";"1,6";"246,0";"3,5";"";"0,0"
"27/09/2022";"0600";"14,0";"14,8";"14,0";"91,0";"92,0";"91,0";"12,6";"13,4";"12,6";"1013,2";"1013,6";"1013,2";"0,6";"279,0";"3,5";"";"0,0"
"27/09/2022";"0700";"14,0";"14,1";"13,9";"91,0";"91,0";"91,0";"12,5";"12,7";"12,4";"1013,8";"1013,8";"1013,2";"1,1";"270,0";"2,8";"";"0,0"
"27/09/2022";"0800";"13,6";"14,1";"13,5";"89,0";"91,0";"89,0";"11,8";"12,6";"11,7";"1014,8";"1014,8";"1013,7";"1,7";"287,0";"3,2";"";"0,0"
"27/09/2022";"0900";"13,2";"14,1";"13,2";"88,0";"89,0";"88,0";"11,3";"12,3";"11,3";"1015,6";"1015,6";"1014,8";"0,7";"259,0";"4,3";"";"0,0"
"27/09/2022";"1000";"13,9";"13,9";"12,8";"89,0";"89,0";"88,0";"12,1";"12,1";"11,0";"1016,7";"1016,7";"1015,6";"1,9";"251,0";"3,6";"116,70";"0,0"
"27/09/2022";"1100";"15,8";"15,9";"13,9";"86,0";"89,0";"86,0";"13,5";"13,7";"12,1";"1017,4";"1017,4";"1016,7";"3,4";"229,0";"6,1";"765,20";"0,0"
"27/09/2022";"1200";"17,0";"17,0";"15,7";"84,0";"87,0";"84,0";"14,3";"14,3";"13,5";"1018,2";"1018,3";"1017,4";"3,6";"229,0";"7,3";"1555,80";"0,0"
"27/09/2022";"1300";"18,3";"18,7";"16,8";"74,0";"85,0";"74,0";"13,7";"14,7";"13,7";"1018,7";"1018,8";"1018,2";"5,8";"217,0";"9,3";"2053,70";"0,2"
"27/09/2022";"1400";"18,8";"19,4";"18,3";"72,0";"75,0";"69,0";"13,6";"14,2";"13,1";"1019,0";"1019,0";"1018,4";"2,7";"179,0";"9,3";"2173,90";"0,0"
"27/09/2022";"1500";"18,8";"18,9";"17,7";"72,0";"75,0";"70,0";"13,7";"13,9";"12,8";"1018,9";"1019,2";"1018,8";"2,8";"159,0";"7,4";"2855,10";"0,0"
"27/09/2022";"1600";"18,7";"19,2";"17,8";"69,0";"73,0";"67,0";"12,8";"14,1";"12,1";"1018,9";"1019,1";"1018,9";"3,3";"183,0";"7,0";"3101,00";"0,0"
"27/09/2022";"1700";"18,4";"18,8";"17,7";"69,0";"70,0";"67,0";"12,5";"12,9";"11,7";"1018,7";"1018,9";"1018,5";"4,6";"189,0";"9,8";"2914,70";"0,0"
"27/09/2022";"1800";"17,7";"18,9";"17,5";"68,0";"71,0";"67,0";"11,8";"13,1";"11,8";"1018,9";"1018,9";"1018,7";"3,9";"188,0";"9,8";"2554,20";"0,0"
"27/09/2022";"1900";"17,7";"18,4";"17,4";"69,0";"70,0";"67,0";"11,9";"12,6";"11,4";"1019,0";"1019,0";"1018,8";"4,4";"195,0";"8,1";"2046,70";"0,0"
"27/09/2022";"2000";"16,5";"18,0";"16,5";"71,0";"72,0";"68,0";"11,3";"12,4";"11,1";"1019,7";"1019,7";"1018,9";"3,7";"190,0";"8,1";"1337,60";"0,0"
"27/09/2022";"2100";"15,2";"16,7";"15,2";"76,0";"76,0";"71,0";"11,0";"11,8";"11,0";"1020,2";"1020,2";"1019,7";"2,0";"179,0";"7,5";"554,90";"0,0"
"27/09/2022";"2200";"13,8";"15,2";"13,7";"83,0";"83,0";"76,0";"11,0";"11,1";"10,8";"1020,5";"1020,6";"1020,1";"2,2";"176,0";"5,7";"33,40";"0,0"
"27/09/2022";"2300";"13,6";"13,8";"13,1";"86,0";"86,0";"83,0";"11,4";"11,4";"10,7";"1021,6";"1021,6";"1020,5";"1,7";"156,0";"5,7";"";"0,0"
"28/09/2022";"0000";"13,1";"13,7";"13,1";"87,0";"87,0";"86,0";"10,9";"11,5";"10,9";"1022,0";"1022,0";"1021,6";"0,8";"174,0";"5,4";"";"0,0"
"28/09/2022";"0100";"12,6";"13,1";"12,4";"89,0";"89,0";"87,0";"10,8";"11,0";"10,4";"1022,7";"1022,7";"1022,0";"0,8";"300,0";"2,8";"";"0,0"
"28/09/2022";"0200";"13,5";"13,6";"12,4";"89,0";"89,0";"88,0";"11,7";"11,9";"10,6";"1022,7";"1022,8";"1022,6";"1,1";"234,0";"1,5";"";"0,0"
"28/09/2022";"0300";"13,1";"13,5";"13,1";"89,0";"89,0";"89,0";"11,4";"11,8";"11,3";"1022,8";"1022,8";"1022,5";"0,8";"203,0";"2,3";"";"0,0"
"28/09/2022";"0400";"13,2";"13,2";"12,7";"90,0";"90,0";"89,0";"11,5";"11,5";"11,0";"1023,2";"1023,2";"1022,8";"1,7";"190,0";"3,7";"";"0,0"
"28/09/2022";"0500";"13,3";"13,6";"13,2";"88,0";"90,0";"88,0";"11,3";"11,8";"11,3";"1023,7";"1023,8";"1023,2";"2,1";"180,0";"6,6";"";"0,0"
"28/09/2022";"0600";"13,3";"13,6";"13,3";"85,0";"88,0";"85,0";"10,9";"11,5";"10,9";"1023,6";"1023,8";"1023,6";"2,5";"157,0";"7,4";"";"0,0"
"28/09/2022";"0700";"13,2";"13,3";"13,0";"85,0";"85,0";"85,0";"10,8";"10,9";"10,6";"1023,6";"1023,9";"1023,5";"2,1";"186,0";"6,5";"";"0,0"
"28/09/2022";"0800";"13,4";"13,5";"13,2";"84,0";"86,0";"84,0";"10,8";"11,0";"10,8";"1024,2";"1024,2";"1023,3";"1,8";"179,0";"5,6";"";"0,0"
"28/09/2022";"0900";"13,4";"13,5";"13,3";"85,0";"85,0";"84,0";"10,9";"10,9";"10,7";"1025,2";"1025,2";"1024,2";"1,0";"186,0";"4,3";"";"0,0"
"28/09/2022";"1000";"13,1";"13,4";"12,9";"87,0";"87,0";"85,0";"10,9";"11,0";"10,6";"1025,8";"1025,8";"1025,1";"1,7";"198,0";"3,4";"76,50";"0,0"
"28/09/2022";"1100";"15,1";"15,1";"13,1";"81,0";"87,0";"80,0";"11,8";"12,3";"11,0";"1026,3";"1026,4";"1025,8";"2,3";"184,0";"4,6";"570,70";"0,0"
"28/09/2022";"1200";"15,8";"16,7";"15,0";"74,0";"81,0";"74,0";"11,2";"12,3";"11,2";"1027,1";"1027,1";"1026,3";"2,5";"181,0";"6,8";"1152,90";"0,0"
"28/09/2022";"1300";"16,6";"17,2";"15,7";"68,0";"75,0";"68,0";"10,7";"11,8";"10,5";"1027,3";"1027,3";"1027,1";"3,1";"175,0";"8,6";"1761,80";"0,0"
"28/09/2022";"1400";"18,0";"18,0";"16,5";"61,0";"69,0";"61,0";"10,3";"11,6";"9,3";"1027,6";"1027,7";"1027,3";"3,7";"166,0";"8,4";"2397,00";"0,0"
"28/09/2022";"1500";"17,6";"18,8";"17,3";"57,0";"61,0";"55,0";"9,0";"10,4";"8,8";"1027,6";"1027,6";"1027,5";"3,8";"159,0";"9,2";"3072,90";"0,0"
"28/09/2022";"1600";"17,2";"18,0";"16,8";"55,0";"59,0";"52,0";"8,0";"9,4";"7,5";"1027,9";"1028,0";"1027,6";"3,5";"154,0";"8,5";"2904,80";"0,0"
"28/09/2022";"1700";"18,1";"18,3";"16,6";"55,0";"60,0";"51,0";"9,0";"9,3";"7,1";"1027,5";"1027,9";"1027,5";"3,2";"168,0";"8,6";"2449,90";"0,0"
"28/09/2022";"1800";"17,3";"18,1";"16,7";"55,0";"57,0";"50,0";"8,1";"9,3";"6,9";"1027,1";"1027,5";"1027,0";"3,7";"160,0";"8,0";"2548,40";"0,0"
"28/09/2022";"1900";"16,6";"17,9";"16,3";"58,0";"59,0";"51,0";"8,3";"9,4";"6,7";"1026,8";"1027,1";"1026,8";"4,0";"168,0";"8,6";"2179,70";"0,0"
"28/09/2022";"2000";"15,7";"16,9";"15,7";"60,0";"61,0";"58,0";"8,1";"9,0";"7,6";"1026,9";"1026,9";"1026,6";"3,2";"159,0";"9,2";"1359,90";"0,0"
"28/09/2022";"2100";"14,6";"15,8";"14,6";"65,0";"65,0";"59,0";"8,2";"8,3";"7,6";"1027,1";"1027,2";"1026,9";"2,8";"164,0";"8,3";"551,90";"0,0"
"28/09/2022";"2200";"13,4";"14,6";"13,3";"71,0";"71,0";"65,0";"8,2";"8,3";"8,1";"1027,5";"1027,5";"1027,1";"1,9";"172,0";"7,5";"36,40";"0,0"
"28/09/2022";"2300";"13,3";"13,5";"13,1";"71,0";"72,0";"71,0";"8,3";"8,3";"8,1";"1027,7";"1027,7";"1027,5";"2,0";"170,0";"5,7";"";"0,0"
"29/09/2022";"0000";"12,8";"13,3";"12,8";"74,0";"74,0";"71,0";"8,3";"8,6";"8,2";"1028,0";"1028,1";"1027,7";"1,6";"171,0";"5,7";"";"0,0"
"29/09/2022";"0100";"12,5";"12,9";"12,3";"78,0";"78,0";"74,0";"8,7";"8,9";"8,2";"1028,2";"1028,2";"1028,0";"1,2";"166,0";"3,5";"";"0,0"
"29/09/2022";"0200";"11,4";"12,5";"11,4";"81,0";"82,0";"78,0";"8,3";"8,9";"8,2";"1028,0";"1028,2";"1028,0";"1,0";"167,0";"3,0";"";"0,0"
"29/09/2022";"0300";"11,4";"11,5";"10,8";"84,0";"85,0";"81,0";"8,8";"8,8";"8,2";"1027,7";"1028,0";"1027,6";"1,2";"173,0";"2,8";"";"0,0"
"29/09/2022";"0400";"11,9";"12,2";"11,2";"81,0";"84,0";"81,0";"8,7";"9,3";"8,6";"1027,4";"1027,8";"1027,4";"1,1";"165,0";"3,5";"";"0,0"
"29/09/2022";"0500";"12,4";"12,7";"11,9";"74,0";"81,0";"74,0";"7,8";"9,0";"7,8";"1026,8";"1027,4";"1026,8";"0,9";"161,0";"4,0";"";"0,0"
"29/09/2022";"0600";"12,4";"12,7";"12,1";"76,0";"76,0";"74,0";"8,3";"8,4";"7,7";"1026,2";"1026,8";"1026,2";"1,1";"168,0";"4,2";"";"0,0"
"29/09/2022";"0700";"12,8";"12,9";"12,3";"75,0";"78,0";"75,0";"8,5";"8,8";"8,3";"1025,9";"1026,2";"1025,8";"1,4";"155,0";"4,3";"";"0,0"
"29/09/2022";"0800";"12,6";"13,2";"12,6";"75,0";"75,0";"74,0";"8,2";"8,7";"8,2";"1026,3";"1026,4";"1025,9";"1,3";"156,0";"4,0";"";"0,0"
"29/09/2022";"0900";"12,7";"13,0";"12,3";"74,0";"76,0";"73,0";"8,1";"8,5";"7,9";"1026,5";"1026,5";"1026,3";"1,2";"148,0";"3,9";"";"0,0"
"29/09/2022";"1000";"13,9";"13,9";"12,4";"74,0";"77,0";"74,0";"9,4";"9,4";"8,0";"1026,7";"1026,7";"1026,4";"1,8";"162,0";"5,3";"146,30";"0,0"
"29/09/2022";"1100";"15,3";"15,5";"13,9";"71,0";"75,0";"70,0";"10,0";"10,4";"9,5";"1027,1";"1027,1";"1026,7";"3,0";"156,0";"6,9";"807,70";"0,0"
"29/09/2022";"1200";"16,3";"16,3";"15,3";"64,0";"71,0";"63,0";"9,4";"10,7";"9,3";"1027,6";"1027,6";"1027,1";"3,5";"136,0";"8,3";"1602,70";"0,0"
"29/09/2022";"1300";"17,0";"17,5";"15,8";"59,0";"64,0";"59,0";"9,0";"9,7";"8,6";"1027,6";"1027,8";"1027,5";"3,4";"146,0";"8,3";"2021,90";"0,0"
"29/09/2022";"1400";"17,7";"17,9";"16,8";"57,0";"62,0";"55,0";"9,2";"9,9";"8,3";"1027,4";"1027,7";"1027,4";"4,1";"132,0";"9,2";"2659,80";"0,0"
"29/09/2022";"1500";"18,3";"18,7";"17,3";"52,0";"58,0";"50,0";"8,2";"9,4";"7,5";"1026,7";"1027,3";"1026,7";"4,4";"127,0";"9,8";"3100,60";"0,0"
"29/09/2022";"1600";"18,6";"18,9";"17,8";"54,0";"56,0";"49,0";"9,2";"9,2";"7,1";"1026,1";"1026,7";"1026,1";"3,9";"121,0";"9,8";"3335,80";"0,0"
"29/09/2022";"1700";"17,7";"18,8";"17,6";"53,0";"55,0";"51,0";"8,1";"9,2";"7,7";"1025,4";"1026,1";"1025,4";"3,7";"125,0";"8,6";"3052,50";"0,0"
"29/09/2022";"1800";"17,4";"18,0";"17,3";"55,0";"58,0";"52,0";"8,4";"9,2";"7,6";"1024,6";"1025,4";"1024,6";"3,0";"120,0";"8,8";"2297,30";"0,0"
"29/09/2022";"1900";"16,8";"18,0";"16,8";"56,0";"59,0";"54,0";"8,0";"9,4";"7,9";"1024,5";"1024,6";"1024,4";"3,2";"125,0";"7,6";"1694,80";"0,0"
"29/09/2022";"2000";"16,4";"17,2";"16,1";"59,0";"60,0";"56,0";"8,4";"9,0";"7,9";"1024,4";"1024,6";"1024,2";"3,4";"127,0";"7,9";"986,20";"0,0"
"29/09/2022";"2100";"15,2";"16,5";"15,2";"66,0";"66,0";"59,0";"8,9";"8,9";"8,4";"1024,6";"1024,6";"1024,3";"2,1";"115,0";"7,6";"292,30";"0,0"
"29/09/2022";"2200";"14,9";"15,2";"14,9";"69,0";"69,0";"66,0";"9,2";"9,2";"8,9";"1024,3";"1024,6";"1024,1";"2,4";"112,0";"6,3";"23,10";"0,0"
"29/09/2022";"2300";"15,2";"15,2";"14,9";"69,0";"70,0";"68,0";"9,5";"9,6";"9,1";"1024,5";"1024,5";"1024,2";"2,5";"108,0";"6,7";"";"0,0"
"30/09/2022";"0000";"15,2";"15,2";"15,1";"69,0";"69,0";"68,0";"9,5";"9,6";"9,3";"1024,4";"1024,6";"1024,4";"3,0";"104,0";"7,4";"";"0,0"
"30/09/2022";"0100";"15,3";"15,3";"15,1";"71,0";"71,0";"69,0";"10,0";"10,0";"9,5";"1024,2";"1024,5";"1024,2";"3,0";"100,0";"7,3";"";"0,0"
"30/09/2022";"0200";"15,3";"15,4";"15,3";"72,0";"72,0";"70,0";"10,2";"10,3";"9,9";"1024,5";"1024,5";"1024,2";"3,1";"94,0";"6,8";"";"0,0"
"30/09/2022";"0300";"15,1";"15,3";"15,1";"73,0";"74,0";"71,0";"10,3";"10,6";"10,1";"1024,6";"1024,6";"1024,4";"2,2";"88,0";"6,2";"";"0,0"
"30/09/2022";"0400";"14,5";"15,1";"14,4";"78,0";"78,0";"73,0";"10,7";"10,7";"10,2";"1024,1";"1024,6";"1024,0";"1,3";"116,0";"3,9";"";"0,0"
"30/09/2022";"0500";"14,3";"14,6";"14,0";"80,0";"80,0";"78,0";"11,0";"11,0";"10,5";"1023,6";"1024,1";"1023,6";"1,1";"123,0";"3,1";"";"0,0"
"30/09/2022";"0600";"14,0";"14,3";"13,8";"83,0";"83,0";"80,0";"11,2";"11,2";"10,8";"1022,8";"1023,6";"1022,8";"1,2";"114,0";"3,7";"";"0,0"
"30/09/2022";"0700";"14,2";"14,2";"13,7";"84,0";"84,0";"83,0";"11,5";"11,6";"10,9";"1022,1";"1022,8";"1022,1";"1,8";"100,0";"3,6";"";"0,0"
"30/09/2022";"0800";"14,6";"14,7";"14,0";"81,0";"84,0";"81,0";"11,4";"11,7";"11,3";"1022,0";"1022,1";"1021,6";"1,8";"100,0";"4,6";"";"0,0"
"30/09/2022";"0900";"15,0";"15,1";"14,6";"78,0";"81,0";"77,0";"11,1";"11,4";"11,1";"1022,7";"1022,8";"1022,0";"2,2";"69,0";"4,6";"";"0,0"
"30/09/2022";"1000";"15,9";"16,0";"14,8";"76,0";"78,0";"76,0";"11,7";"11,8";"10,9";"1022,5";"1022,7";"1022,4";"3,0";"76,0";"6,3";"119,20";"0,0"
"30/09/2022";"1100";"17,2";"17,5";"15,9";"71,0";"76,0";"70,0";"11,9";"12,5";"11,5";"1023,3";"1023,4";"1022,5";"3,2";"78,0";"6,3";"756,40";"0,0"
"30/09/2022";"1200";"16,5";"17,6";"16,5";"73,0";"74,0";"68,0";"11,7";"12,0";"11,4";"1023,4";"1023,6";"1023,1";"3,1";"84,0";"7,1";"1179,60";"0,0"
"30/09/2022";"1300";"17,1";"17,7";"16,5";"68,0";"73,0";"67,0";"11,1";"11,8";"11,0";"1023,1";"1023,4";"1023,1";"3,9";"75,0";"6,9";"1016,10";"0,0"
"30/09/2022";"1400";"17,7";"17,9";"17,0";"66,0";"69,0";"65,0";"11,2";"11,8";"10,9";"1022,8";"1023,2";"1022,8";"4,0";"78,0";"7,8";"1293,00";"0,0"
"30/09/2022";"1500";"18,3";"18,3";"17,6";"65,0";"66,0";"63,0";"11,6";"11,7";"10,6";"1022,5";"1022,9";"1022,5";"3,8";"81,0";"8,4";"1373,40";"0,0"
"30/09/2022";"1600";"18,9";"19,1";"18,1";"61,0";"65,0";"61,0";"11,2";"11,9";"10,7";"1021,2";"1022,5";"1021,0";"5,1";"84,0";"9,6";"2589,00";"0,0"
"30/09/2022";"1700";"18,0";"19,2";"17,7";"65,0";"67,0";"60,0";"11,4";"11,7";"10,8";"1021,0";"1021,3";"1020,8";"4,6";"85,0";"8,9";"1422,60";"0,0"
"30/09/2022";"1800";"17,1";"18,1";"17,0";"70,0";"70,0";"65,0";"11,6";"11,7";"11,0";"1020,6";"1021,1";"1020,6";"4,1";"93,0";"9,5";"850,60";"0,0"
"30/09/2022";"1900";"15,6";"17,1";"15,5";"81,0";"81,0";"70,0";"12,3";"12,3";"11,4";"1019,7";"1020,9";"1019,4";"4,6";"93,0";"8,6";"174,00";"0,4"
"30/09/2022";"2000";"15,8";"15,8";"15,1";"83,0";"85,0";"81,0";"12,8";"13,0";"12,2";"1020,3";"1020,8";"1019,7";"4,2";"89,0";"8,6";"194,30";"2,0"
"30/09/2022";"2100";"15,5";"15,8";"15,3";"84,0";"85,0";"82,0";"12,7";"13,0";"12,7";"1020,1";"1020,3";"1020,0";"2,7";"97,0";"8,6";"165,90";"0,6"
"30/09/2022";"2200";"15,0";"15,5";"15,0";"87,0";"87,0";"84,0";"12,8";"12,9";"12,7";"1021,4";"1021,4";"1020,1";"1,4";"161,0";"6,2";"5,50";"1,4"
"30/09/2022";"2300";"14,4";"15,0";"14,3";"91,0";"91,0";"87,0";"12,9";"13,1";"12,8";"1022,3";"1022,3";"1021,4";"3,3";"198,0";"5,8";"0,90";"5,2"
